algorithm,dataset_type,n,capacity,instance_id,seed,time_nanos,time_millis,memory_bytes,memory_mb,solution_value,optimal_value,optimality_gap,nodes_explored,nodes_pruned,max_queue_size,optimal,capacity_mode
Greedy,StronglyCorrelated,20,1000,255,42,1828,0.002,524288,0.500,831,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,256,42,1801,0.002,524288,0.500,972,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,257,42,2624,0.003,524288,0.500,869,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,258,42,1771,0.002,524288,0.500,980,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,259,42,1651,0.002,524288,0.500,998,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,260,42,2308,0.002,524288,0.500,1022,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,261,42,994,0.001,524288,0.500,980,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,262,42,755,0.001,524288,0.500,1014,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,263,42,1384,0.001,524288,0.500,1011,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,264,42,779,0.001,524288,0.500,935,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,265,42,912,0.001,524288,0.500,886,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,266,42,4770,0.005,524288,0.500,926,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,267,42,652,0.001,524288,0.500,997,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,268,42,1112,0.001,524288,0.500,788,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,269,42,1015,0.001,524288,0.500,923,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,270,42,1047,0.001,524288,0.500,770,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,271,42,1098,0.001,524288,0.500,936,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,272,42,3288,0.003,524288,0.500,963,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,273,42,1212,0.001,524288,0.500,790,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,274,42,2024,0.002,524288,0.500,972,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,275,42,1093,0.001,524288,0.500,999,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,276,42,1048,0.001,524288,0.500,1043,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,277,42,2519,0.003,524288,0.500,884,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,278,42,2264,0.002,524288,0.500,1020,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,279,42,2615,0.003,524288,0.500,1017,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,280,42,2430,0.002,524288,0.500,919,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,281,42,1099,0.001,524288,0.500,841,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,282,42,902,0.001,524288,0.500,802,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,283,42,4758,0.005,524288,0.500,942,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,284,42,4751,0.005,524288,0.500,943,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,285,42,4880,0.005,524288,0.500,989,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,286,42,5074,0.005,524288,0.500,808,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,287,42,2731,0.003,524288,0.500,1030,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,288,42,2835,0.003,524288,0.500,914,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,289,42,2655,0.003,524288,0.500,866,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,290,42,2640,0.003,524288,0.500,947,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,291,42,2570,0.003,524288,0.500,934,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,292,42,2545,0.003,524288,0.500,855,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,293,42,1867,0.002,524288,0.500,869,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,294,42,3208,0.003,524288,0.500,985,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,295,42,1093,0.001,524288,0.500,1003,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,296,42,998,0.001,524288,0.500,1012,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,297,42,973,0.001,524288,0.500,821,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,298,42,1054,0.001,524288,0.500,1024,,,0,0,0,false,fixed
Greedy,StronglyCorrelated,20,1000,299,42,946,0.001,524288,0.500,1030,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,300,42,991,0.001,524288,0.500,3298,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,301,42,1084,0.001,524288,0.500,4327,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,302,42,918,0.001,524288,0.500,6052,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,303,42,5555,0.006,524288,0.500,6085,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,304,42,4790,0.005,524288,0.500,4027,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,305,42,2275,0.002,524288,0.500,4243,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,306,42,2012,0.002,524288,0.500,4012,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,307,42,4901,0.005,524288,0.500,3289,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,308,42,4765,0.005,524288,0.500,5266,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,309,42,4881,0.005,524288,0.500,5040,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,310,42,5016,0.005,524288,0.500,5061,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,311,42,4982,0.005,524288,0.500,7020,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,312,42,1984,0.002,524288,0.500,5064,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,313,42,2006,0.002,524288,0.500,5150,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,314,42,2014,0.002,524288,0.500,6160,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,315,42,2077,0.002,524288,0.500,5206,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,316,42,1872,0.002,524288,0.500,5074,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,317,42,4680,0.005,524288,0.500,5063,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,318,42,4806,0.005,524288,0.500,5294,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,319,42,4864,0.005,524288,0.500,4208,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,320,42,3486,0.003,524288,0.500,5081,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,321,42,1550,0.002,524288,0.500,4239,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,322,42,1361,0.001,524288,0.500,5100,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,323,42,1022,0.001,524288,0.500,3333,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,324,42,2665,0.003,524288,0.500,3302,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,325,42,2193,0.002,524288,0.500,5111,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,326,42,2361,0.002,524288,0.500,5184,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,327,42,2428,0.002,524288,0.500,4062,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,328,42,2433,0.002,524288,0.500,4115,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,329,42,3472,0.003,524288,0.500,5152,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,330,42,3176,0.003,524288,0.500,6143,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,331,42,3018,0.003,524288,0.500,6259,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,332,42,4361,0.004,524288,0.500,5187,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,333,42,3683,0.004,524288,0.500,5139,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,334,42,604459,0.604,0,0.000,4008,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,335,42,2588,0.003,524288,0.500,6306,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,336,42,2761,0.003,524288,0.500,4229,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,337,42,1661,0.002,524288,0.500,6245,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,338,42,1522,0.002,524288,0.500,5139,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,339,42,1266,0.001,524288,0.500,5146,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,340,42,996,0.001,524288,0.500,6194,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,341,42,2298,0.002,524288,0.500,4140,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,342,42,2456,0.002,524288,0.500,5308,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,343,42,2496,0.002,524288,0.500,6048,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,344,42,2211,0.002,524288,0.500,3321,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,345,42,1146,0.001,524288,0.500,3226,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,346,42,2956,0.003,524288,0.500,5104,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,347,42,2173,0.002,524288,0.500,4047,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,348,42,2304,0.002,524288,0.500,5144,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,349,42,2306,0.002,524288,0.500,5194,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,350,42,1817,0.002,524288,0.500,4169,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,351,42,2669,0.003,524288,0.500,4137,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,352,42,3449,0.003,524288,0.500,4176,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,353,42,2644,0.003,524288,0.500,3232,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,354,42,2628,0.003,524288,0.500,5062,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,355,42,1213,0.001,524288,0.500,4026,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,356,42,1014,0.001,524288,0.500,4205,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,357,42,1139,0.001,524288,0.500,5077,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,358,42,2208,0.002,524288,0.500,6206,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,359,42,1828,0.002,524288,0.500,2288,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,360,42,4571,0.005,524288,0.500,3114,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,361,42,1919,0.002,524288,0.500,4263,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,362,42,2243,0.002,524288,0.500,4099,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,363,42,2541,0.003,524288,0.500,6007,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,364,42,2232,0.002,524288,0.500,8060,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,365,42,2187,0.002,524288,0.500,5149,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,366,42,2238,0.002,524288,0.500,3040,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,367,42,2067,0.002,524288,0.500,5118,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,368,42,1821,0.002,524288,0.500,6254,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,369,42,2176,0.002,524288,0.500,6166,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,370,42,1881,0.002,524288,0.500,4101,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,371,42,1734,0.002,524288,0.500,5080,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,372,42,2306,0.002,524288,0.500,5034,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,373,42,1133,0.001,524288,0.500,4137,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,374,42,2067,0.002,524288,0.500,5244,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,375,42,1145,0.001,524288,0.500,5021,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,376,42,2197,0.002,524288,0.500,3322,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,377,42,2013,0.002,524288,0.500,5229,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,378,42,1131,0.001,524288,0.500,3211,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,379,42,1047,0.001,524288,0.500,8230,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,380,42,938,0.001,524288,0.500,4130,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,381,42,2122,0.002,524288,0.500,5080,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,382,42,2071,0.002,524288,0.500,5196,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,383,42,2230,0.002,524288,0.500,7022,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,384,42,2060,0.002,524288,0.500,5112,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,385,42,2109,0.002,524288,0.500,4183,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,386,42,4584,0.005,524288,0.500,7161,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,387,42,1070,0.001,524288,0.500,4220,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,388,42,2350,0.002,524288,0.500,8157,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,389,42,2269,0.002,524288,0.500,5056,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,390,42,1149,0.001,524288,0.500,4278,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,391,42,902,0.001,524288,0.500,3230,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,392,42,988,0.001,524288,0.500,4182,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,393,42,916,0.001,524288,0.500,6060,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,394,42,940,0.001,524288,0.500,4193,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,395,42,892,0.001,524288,0.500,5045,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,396,42,2355,0.002,524288,0.500,3257,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,397,42,2246,0.002,524288,0.500,3104,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,398,42,2540,0.003,524288,0.500,3195,,,0,0,0,false,fixed
Greedy,InverseCorrelated,20,1000,399,42,2410,0.002,524288,0.500,6036,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,400,42,1070,0.001,524288,0.500,998,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,401,42,871,0.001,524288,0.500,1069,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,402,42,2322,0.002,524288,0.500,1031,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,403,42,2207,0.002,524288,0.500,1056,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,404,42,2254,0.002,524288,0.500,1052,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,405,42,1992,0.002,524288,0.500,1036,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,406,42,2870,0.003,524288,0.500,1015,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,407,42,2017,0.002,524288,0.500,1033,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,408,42,2193,0.002,524288,0.500,1051,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,409,42,1195,0.001,524288,0.500,1089,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,410,42,851,0.001,524288,0.500,1027,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,411,42,909,0.001,524288,0.500,1013,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,412,42,887,0.001,524288,0.500,988,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,413,42,927,0.001,524288,0.500,1040,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,414,42,2287,0.002,524288,0.500,1079,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,415,42,2175,0.002,524288,0.500,1011,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,416,42,2143,0.002,524288,0.500,1034,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,417,42,2196,0.002,524288,0.500,1033,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,418,42,2350,0.002,524288,0.500,1087,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,419,42,2172,0.002,524288,0.500,965,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,420,42,2180,0.002,524288,0.500,1064,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,421,42,2269,0.002,524288,0.500,1037,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,422,42,2088,0.002,524288,0.500,1042,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,423,42,2083,0.002,524288,0.500,992,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,424,42,2300,0.002,524288,0.500,882,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,425,42,2173,0.002,524288,0.500,962,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,426,42,2245,0.002,524288,0.500,1086,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,427,42,2134,0.002,524288,0.500,1032,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,428,42,2742,0.003,524288,0.500,885,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,429,42,950,0.001,524288,0.500,978,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,430,42,1002,0.001,524288,0.500,909,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,431,42,2221,0.002,524288,0.500,1058,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,432,42,1040,0.001,524288,0.500,1043,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,433,42,2642,0.003,524288,0.500,892,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,434,42,2278,0.002,524288,0.500,1080,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,435,42,2264,0.002,524288,0.500,1001,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,436,42,2187,0.002,524288,0.500,1044,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,437,42,2146,0.002,524288,0.500,1061,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,438,42,2180,0.002,524288,0.500,1045,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,439,42,2341,0.002,524288,0.500,1037,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,440,42,2179,0.002,524288,0.500,1006,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,441,42,1183,0.001,524288,0.500,1082,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,442,42,1036,0.001,524288,0.500,1063,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,443,42,918,0.001,524288,0.500,1067,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,444,42,945,0.001,524288,0.500,1025,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,445,42,905,0.001,524288,0.500,803,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,446,42,913,0.001,524288,0.500,990,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,447,42,2124,0.002,524288,0.500,1063,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,448,42,2030,0.002,524288,0.500,1019,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,449,42,2208,0.002,524288,0.500,1085,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,450,42,2025,0.002,524288,0.500,967,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,451,42,2174,0.002,524288,0.500,1029,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,452,42,2120,0.002,524288,0.500,1092,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,453,42,2135,0.002,524288,0.500,1011,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,454,42,990,0.001,524288,0.500,882,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,455,42,822,0.001,524288,0.500,1070,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,456,42,2003,0.002,524288,0.500,1023,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,457,42,898,0.001,524288,0.500,1087,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,458,42,852,0.001,524288,0.500,960,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,459,42,895,0.001,524288,0.500,917,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,460,42,891,0.001,524288,0.500,1080,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,461,42,881,0.001,524288,0.500,1075,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,462,42,823,0.001,524288,0.500,1047,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,463,42,935,0.001,524288,0.500,1034,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,464,42,953,0.001,524288,0.500,1009,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,465,42,900,0.001,524288,0.500,999,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,466,42,822,0.001,524288,0.500,1037,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,467,42,1208,0.001,524288,0.500,940,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,468,42,1028,0.001,524288,0.500,1050,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,469,42,1134,0.001,524288,0.500,1006,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,470,42,1129,0.001,524288,0.500,1046,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,471,42,1036,0.001,524288,0.500,1037,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,472,42,631134,0.631,0,0.000,1059,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,473,42,2169,0.002,524288,0.500,1094,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,474,42,1038,0.001,524288,0.500,1006,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,475,42,2399,0.002,524288,0.500,1077,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,476,42,2241,0.002,524288,0.500,1050,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,477,42,2156,0.002,524288,0.500,1045,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,478,42,2407,0.002,524288,0.500,991,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,479,42,2064,0.002,524288,0.500,995,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,480,42,2341,0.002,524288,0.500,1084,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,481,42,2099,0.002,524288,0.500,1003,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,482,42,2130,0.002,524288,0.500,1067,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,483,42,2226,0.002,524288,0.500,1058,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,484,42,2162,0.002,524288,0.500,1066,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,485,42,2061,0.002,524288,0.500,1081,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,486,42,2241,0.002,524288,0.500,1067,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,487,42,2331,0.002,524288,0.500,944,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,488,42,2038,0.002,524288,0.500,1009,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,489,42,2220,0.002,524288,0.500,1065,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,490,42,2278,0.002,524288,0.500,1010,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,491,42,2175,0.002,524288,0.500,1061,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,492,42,2144,0.002,524288,0.500,1024,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,493,42,2162,0.002,524288,0.500,987,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,494,42,2302,0.002,524288,0.500,1071,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,495,42,2078,0.002,524288,0.500,1019,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,496,42,2046,0.002,524288,0.500,1055,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,497,42,2157,0.002,524288,0.500,1017,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,498,42,2059,0.002,524288,0.500,1005,,,0,0,0,false,fixed
Greedy,AlmostEqualRatios,20,1000,499,42,2160,0.002,524288,0.500,1043,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,500,42,4023,0.004,524288,0.500,4225,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,501,42,22117,0.022,524288,0.500,4174,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,502,42,12764,0.013,524288,0.500,6208,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,503,42,25727,0.026,524288,0.500,6107,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,504,42,19881,0.020,524288,0.500,3912,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,505,42,17866,0.018,524288,0.500,4223,,,0,0,0,false,fixed
Greedy,Uncorrelated,50,1000,506,42,14889,0.015,524288,0.500,6709,,,0,0,0,false,fixed
