instance_id,n,family,capacity_mode,capacity,seed,selected_count,solution_density,residual_capacity,capacity_utilization,last_selected_position,first_skipped_position
1871,200,InverseCorrelated,scaled,50998,42,139,0.695000,210,0.995882,138,139
1872,200,InverseCorrelated,scaled,51164,42,140,0.700000,596,0.988351,139,140
1873,200,InverseCorrelated,scaled,51547,42,141,0.705000,11,0.999787,140,141
1874,200,InverseCorrelated,scaled,46805,42,144,0.720000,383,0.991817,143,144
1875,200,InverseCorrelated,scaled,50795,42,142,0.710000,9,0.999823,141,142
1876,200,InverseCorrelated,scaled,51170,42,140,0.700000,582,0.988626,139,140
1877,200,InverseCorrelated,scaled,51349,42,140,0.700000,636,0.987614,139,140
1878,200,InverseCorrelated,scaled,50109,42,142,0.710000,527,0.989483,141,142
1879,200,InverseCorrelated,scaled,49320,42,140,0.700000,649,0.986841,139,140
1880,200,InverseCorrelated,scaled,49596,42,139,0.695000,12,0.999758,138,139
1881,200,InverseCorrelated,scaled,48793,42,141,0.705000,79,0.998381,140,141
1882,200,InverseCorrelated,scaled,53759,42,138,0.690000,136,0.997470,137,138
1883,200,InverseCorrelated,scaled,47648,42,144,0.720000,290,0.993914,143,144
1884,200,InverseCorrelated,scaled,50966,42,140,0.700000,340,0.993329,139,140
1885,200,InverseCorrelated,scaled,47716,42,143,0.715000,40,0.999162,142,143
1886,200,InverseCorrelated,scaled,51144,42,139,0.695000,178,0.996520,138,139
1887,200,InverseCorrelated,scaled,50078,42,141,0.705000,151,0.996985,140,141
1888,200,InverseCorrelated,scaled,52374,42,138,0.690000,295,0.994367,137,138
1889,200,InverseCorrelated,scaled,54067,42,137,0.685000,476,0.991196,136,137
1890,200,InverseCorrelated,scaled,51972,42,139,0.695000,43,0.999173,138,139
1891,200,InverseCorrelated,scaled,53375,42,138,0.690000,628,0.988234,137,138
1892,200,InverseCorrelated,scaled,49272,42,142,0.710000,665,0.986503,141,142
1893,200,InverseCorrelated,scaled,52556,42,139,0.695000,420,0.992009,138,139
1894,200,InverseCorrelated,scaled,49706,42,141,0.705000,558,0.988774,140,141
1895,200,InverseCorrelated,scaled,49823,42,138,0.690000,384,0.992293,137,138
1896,200,InverseCorrelated,scaled,49098,42,141,0.705000,481,0.990203,140,141
1897,200,InverseCorrelated,scaled,50937,42,140,0.700000,449,0.991185,139,140
1898,200,InverseCorrelated,scaled,48302,42,141,0.705000,615,0.987268,140,141
1899,200,InverseCorrelated,scaled,48070,42,144,0.720000,143,0.997025,143,144
1900,200,AlmostEqualRatios,scaled,48662,42,98,0.490000,5,0.999897,106,95
1901,200,AlmostEqualRatios,scaled,49862,42,104,0.520000,1,0.999980,119,102
1902,200,AlmostEqualRatios,scaled,51233,42,109,0.545000,30,0.999414,199,106
1903,200,AlmostEqualRatios,scaled,48029,42,101,0.505000,2,0.999958,159,96
1904,200,AlmostEqualRatios,scaled,53587,42,104,0.520000,13,0.999757,156,100
1905,200,AlmostEqualRatios,scaled,48409,42,100,0.500000,4,0.999917,101,98
1906,200,AlmostEqualRatios,scaled,51068,42,99,0.495000,0,1.000000,105,96
1907,200,AlmostEqualRatios,scaled,52427,42,100,0.500000,11,0.999790,115,95
1908,200,AlmostEqualRatios,scaled,46906,42,100,0.500000,3,0.999936,187,97
1909,200,AlmostEqualRatios,scaled,52731,42,98,0.490000,2,0.999962,98,97
1910,200,AlmostEqualRatios,scaled,47898,42,106,0.530000,23,0.999520,108,104
1911,200,AlmostEqualRatios,scaled,51002,42,104,0.520000,2,0.999961,109,98
1912,200,AlmostEqualRatios,scaled,50230,42,104,0.520000,0,1.000000,118,103
1913,200,AlmostEqualRatios,scaled,51124,42,103,0.515000,8,0.999844,154,94
1914,200,AlmostEqualRatios,scaled,50917,42,109,0.545000,10,0.999804,172,107
1915,200,AlmostEqualRatios,scaled,47481,42,104,0.520000,13,0.999726,199,101
1916,200,AlmostEqualRatios,scaled,49640,42,107,0.535000,17,0.999658,158,104
1917,200,AlmostEqualRatios,scaled,52257,42,106,0.530000,15,0.999713,136,104
1918,200,AlmostEqualRatios,scaled,48489,42,106,0.530000,5,0.999897,172,103
1919,200,AlmostEqualRatios,scaled,49545,42,104,0.520000,13,0.999738,197,102
1920,200,AlmostEqualRatios,scaled,49273,42,109,0.545000,15,0.999696,199,105
1921,200,AlmostEqualRatios,scaled,49655,42,99,0.495000,9,0.999819,166,97
1922,200,AlmostEqualRatios,scaled,52289,42,98,0.490000,8,0.999847,165,96
1923,200,AlmostEqualRatios,scaled,49410,42,107,0.535000,17,0.999656,157,103
1924,200,AlmostEqualRatios,scaled,49676,42,102,0.510000,0,1.000000,193,96
1925,200,AlmostEqualRatios,scaled,50290,42,110,0.550000,3,0.999940,118,107
1926,200,AlmostEqualRatios,scaled,47369,42,99,0.495000,13,0.999726,154,94
1927,200,AlmostEqualRatios,scaled,46700,42,107,0.535000,4,0.999914,142,101
1928,200,AlmostEqualRatios,scaled,47180,42,101,0.505000,26,0.999449,131,96
1929,200,AlmostEqualRatios,scaled,48590,42,103,0.515000,22,0.999547,146,99
1930,200,AlmostEqualRatios,scaled,50515,42,101,0.505000,1,0.999980,102,100
1931,200,AlmostEqualRatios,scaled,50493,42,104,0.520000,21,0.999584,121,100
1932,200,AlmostEqualRatios,scaled,48473,42,103,0.515000,11,0.999773,143,100
1933,200,AlmostEqualRatios,scaled,50070,42,106,0.530000,45,0.999101,110,104
1934,200,AlmostEqualRatios,scaled,51449,42,102,0.510000,4,0.999922,185,98
1935,200,AlmostEqualRatios,scaled,51052,42,98,0.490000,13,0.999745,154,95
1936,200,AlmostEqualRatios,scaled,51245,42,100,0.500000,5,0.999902,111,98
1937,200,AlmostEqualRatios,scaled,51047,42,102,0.510000,8,0.999843,145,98
1938,200,AlmostEqualRatios,scaled,47380,42,98,0.490000,9,0.999810,108,93
1939,200,AlmostEqualRatios,scaled,46333,42,110,0.550000,11,0.999763,136,106
1940,200,AlmostEqualRatios,scaled,48763,42,102,0.510000,18,0.999631,139,99
1941,200,AlmostEqualRatios,scaled,48422,42,104,0.520000,19,0.999608,199,102
1942,200,AlmostEqualRatios,scaled,50449,42,99,0.495000,11,0.999782,156,97
1943,200,AlmostEqualRatios,scaled,51870,42,106,0.530000,6,0.999884,163,97
1944,200,AlmostEqualRatios,scaled,46974,42,106,0.530000,29,0.999383,122,104
1945,200,AlmostEqualRatios,scaled,52674,42,105,0.525000,3,0.999943,116,99
1946,200,AlmostEqualRatios,scaled,49617,42,102,0.510000,1,0.999980,159,98
1947,200,AlmostEqualRatios,scaled,49399,42,108,0.540000,23,0.999534,153,106
1948,200,AlmostEqualRatios,scaled,50622,42,101,0.505000,20,0.999605,108,98
1949,200,AlmostEqualRatios,scaled,52155,42,105,0.525000,9,0.999827,109,102
1950,200,AlmostEqualRatios,scaled,50768,42,102,0.510000,46,0.999094,155,101
1951,200,AlmostEqualRatios,scaled,49951,42,103,0.515000,0,1.000000,199,98
1952,200,AlmostEqualRatios,scaled,52608,42,105,0.525000,20,0.999620,135,101
1953,200,AlmostEqualRatios,scaled,50423,42,108,0.540000,6,0.999881,199,105
1954,200,AlmostEqualRatios,scaled,50218,42,104,0.520000,22,0.999562,154,103
1955,200,AlmostEqualRatios,scaled,50812,42,106,0.530000,3,0.999941,155,101
1956,200,AlmostEqualRatios,scaled,52578,42,99,0.495000,22,0.999582,150,95
1957,200,AlmostEqualRatios,scaled,50040,42,102,0.510000,24,0.999520,173,100
1958,200,AlmostEqualRatios,scaled,51880,42,100,0.500000,9,0.999827,100,96
1959,200,AlmostEqualRatios,scaled,53820,42,103,0.515000,6,0.999889,170,99
1960,200,AlmostEqualRatios,scaled,48615,42,109,0.545000,34,0.999301,174,107
1961,200,AlmostEqualRatios,scaled,49486,42,106,0.530000,1,0.999980,113,103
1962,200,AlmostEqualRatios,scaled,49465,42,107,0.535000,10,0.999798,171,104
1963,200,AlmostEqualRatios,scaled,52103,42,100,0.500000,6,0.999885,159,93
1964,200,AlmostEqualRatios,scaled,49813,42,99,0.495000,18,0.999639,165,94
1965,200,AlmostEqualRatios,scaled,48246,42,101,0.505000,10,0.999793,104,94
1966,200,AlmostEqualRatios,scaled,49018,42,108,0.540000,6,0.999878,114,94
1967,200,AlmostEqualRatios,scaled,47314,42,102,0.510000,1,0.999979,102,101
1968,200,AlmostEqualRatios,scaled,50304,42,104,0.520000,3,0.999940,137,102
1969,200,AlmostEqualRatios,scaled,52413,42,102,0.510000,1,0.999981,102,97
1970,200,AlmostEqualRatios,scaled,50693,42,97,0.485000,4,0.999921,123,93
1971,200,AlmostEqualRatios,scaled,49430,42,103,0.515000,8,0.999838,199,101
1972,200,AlmostEqualRatios,scaled,49296,42,111,0.555000,7,0.999858,128,108
1973,200,AlmostEqualRatios,scaled,50340,42,110,0.550000,3,0.999940,174,103
1974,200,AlmostEqualRatios,scaled,49579,42,103,0.515000,17,0.999657,134,102
1975,200,AlmostEqualRatios,scaled,52083,42,105,0.525000,9,0.999827,132,97
1976,200,AlmostEqualRatios,scaled,50433,42,100,0.500000,9,0.999822,99,100
1977,200,AlmostEqualRatios,scaled,52319,42,104,0.520000,4,0.999924,109,102
1978,200,AlmostEqualRatios,scaled,52525,42,109,0.545000,16,0.999695,110,108
1979,200,AlmostEqualRatios,scaled,51036,42,103,0.515000,12,0.999765,146,98
1980,200,AlmostEqualRatios,scaled,49026,42,94,0.470000,13,0.999735,146,89
1981,200,AlmostEqualRatios,scaled,51948,42,102,0.510000,5,0.999904,107,94
1982,200,AlmostEqualRatios,scaled,50196,42,100,0.500000,0,1.000000,117,97
1983,200,AlmostEqualRatios,scaled,51587,42,101,0.505000,1,0.999981,110,99
1984,200,AlmostEqualRatios,scaled,47239,42,102,0.510000,2,0.999958,108,101
1985,200,AlmostEqualRatios,scaled,50751,42,102,0.510000,4,0.999921,108,99
1986,200,AlmostEqualRatios,scaled,48266,42,111,0.555000,5,0.999896,156,102
1987,200,AlmostEqualRatios,scaled,50448,42,99,0.495000,15,0.999703,117,97
1988,200,AlmostEqualRatios,scaled,49987,42,106,0.530000,34,0.999320,110,104
1989,200,AlmostEqualRatios,scaled,52728,42,101,0.505000,0,1.000000,118,100
1990,200,AlmostEqualRatios,scaled,49698,42,113,0.565000,10,0.999799,139,109
1991,200,AlmostEqualRatios,scaled,50030,42,103,0.515000,0,1.000000,115,100
1992,200,AlmostEqualRatios,scaled,50394,42,100,0.500000,6,0.999881,198,95
1993,200,AlmostEqualRatios,scaled,48972,42,105,0.525000,2,0.999959,199,98
1994,200,AlmostEqualRatios,scaled,49832,42,103,0.515000,7,0.999860,119,102
1995,200,AlmostEqualRatios,scaled,49995,42,93,0.465000,0,1.000000,92,93
1996,200,AlmostEqualRatios,scaled,54299,42,111,0.555000,22,0.999595,141,108
1997,200,AlmostEqualRatios,scaled,48735,42,109,0.545000,15,0.999692,119,94
1998,200,AlmostEqualRatios,scaled,50055,42,103,0.515000,0,1.000000,198,100
1999,200,AlmostEqualRatios,scaled,50703,42,101,0.505000,12,0.999763,151,98
2000,500,Uncorrelated,scaled,122986,42,317,0.634000,54,0.999561,360,315
2001,500,Uncorrelated,scaled,127367,42,307,0.614000,11,0.999914,337,306
2002,500,Uncorrelated,scaled,125886,42,316,0.632000,22,0.999825,473,314
2003,500,Uncorrelated,scaled,131222,42,302,0.604000,8,0.999939,352,301
2004,500,Uncorrelated,scaled,123384,42,316,0.632000,38,0.999692,384,313
2005,500,Uncorrelated,scaled,124914,42,313,0.626000,40,0.999680,312,313
2006,500,Uncorrelated,scaled,128870,42,306,0.612000,5,0.999961,315,305
2007,500,Uncorrelated,scaled,125372,42,313,0.626000,16,0.999872,368,311
2008,500,Uncorrelated,scaled,121763,42,319,0.638000,34,0.999721,332,317
2009,500,Uncorrelated,scaled,131748,42,313,0.626000,65,0.999507,326,312
2010,500,Uncorrelated,scaled,128558,42,312,0.624000,51,0.999603,312,310
2011,500,Uncorrelated,scaled,123318,42,320,0.640000,27,0.999781,403,318
2012,500,Uncorrelated,scaled,127136,42,319,0.638000,52,0.999591,342,318
2013,500,Uncorrelated,scaled,127388,42,311,0.622000,5,0.999961,377,309
2014,500,Uncorrelated,scaled,120270,42,316,0.632000,18,0.999850,319,315
2015,500,Uncorrelated,scaled,123799,42,318,0.636000,8,0.999935,322,317
2016,500,Uncorrelated,scaled,124825,42,309,0.618000,27,0.999784,401,308
2017,500,Uncorrelated,scaled,126443,42,316,0.632000,80,0.999367,318,315
2018,500,Uncorrelated,scaled,124739,42,318,0.636000,29,0.999768,391,316
2019,500,Uncorrelated,scaled,125359,42,317,0.634000,45,0.999641,420,316
2020,500,Uncorrelated,scaled,124085,42,319,0.638000,33,0.999734,318,319
2021,500,Uncorrelated,scaled,128515,42,308,0.616000,16,0.999876,349,306
2022,500,Uncorrelated,scaled,125955,42,311,0.622000,8,0.999936,324,310
2023,500,Uncorrelated,scaled,124281,42,315,0.630000,4,0.999968,431,312
2024,500,Uncorrelated,scaled,122970,42,315,0.630000,15,0.999878,318,313
2025,500,Uncorrelated,scaled,125286,42,313,0.626000,102,0.999186,320,312
2026,500,Uncorrelated,scaled,124091,42,321,0.642000,10,0.999919,459,319
2027,500,Uncorrelated,scaled,129085,42,310,0.620000,8,0.999938,493,307
2028,500,Uncorrelated,scaled,124562,42,321,0.642000,48,0.999615,321,320
2029,500,Uncorrelated,scaled,129702,42,313,0.626000,35,0.999730,447,311
2030,500,Uncorrelated,scaled,125153,42,315,0.630000,3,0.999976,402,312
2031,500,Uncorrelated,scaled,122783,42,322,0.644000,37,0.999699,391,319
2032,500,Uncorrelated,scaled,125589,42,320,0.640000,51,0.999594,340,319
2033,500,Uncorrelated,scaled,123566,42,322,0.644000,4,0.999968,396,320
2034,500,Uncorrelated,scaled,131969,42,316,0.632000,64,0.999515,315,316
2035,500,Uncorrelated,scaled,122219,42,318,0.636000,11,0.999910,422,316
2036,500,Uncorrelated,scaled,122480,42,314,0.628000,63,0.999486,407,312
2037,500,Uncorrelated,scaled,123518,42,312,0.624000,18,0.999854,390,310
2038,500,Uncorrelated,scaled,127393,42,320,0.640000,43,0.999662,353,319
2039,500,Uncorrelated,scaled,121916,42,325,0.650000,12,0.999902,485,320
2040,500,Uncorrelated,scaled,113533,42,318,0.636000,3,0.999974,396,316
2041,500,Uncorrelated,scaled,127082,42,307,0.614000,86,0.999323,315,305
2042,500,Uncorrelated,scaled,126423,42,319,0.638000,6,0.999953,372,317
2043,500,Uncorrelated,scaled,129764,42,311,0.622000,25,0.999807,346,310
2044,500,Uncorrelated,scaled,125456,42,311,0.622000,18,0.999857,315,309
2045,500,Uncorrelated,scaled,126141,42,312,0.624000,47,0.999627,312,311
2046,500,Uncorrelated,scaled,126995,42,309,0.618000,26,0.999795,308,309
2047,500,Uncorrelated,scaled,126628,42,309,0.618000,22,0.999826,340,308
2048,500,Uncorrelated,scaled,128854,42,313,0.626000,76,0.999410,493,310
2049,500,Uncorrelated,scaled,129097,42,309,0.618000,15,0.999884,335,306
2050,500,Uncorrelated,scaled,125186,42,316,0.632000,20,0.999840,427,312
2051,500,Uncorrelated,scaled,124836,42,319,0.638000,40,0.999680,320,318
2052,500,Uncorrelated,scaled,124045,42,317,0.634000,39,0.999686,440,315
2053,500,Uncorrelated,scaled,130576,42,309,0.618000,0,1.000000,391,307
2054,500,Uncorrelated,scaled,124906,42,311,0.622000,0,1.000000,405,308
2055,500,Uncorrelated,scaled,127131,42,311,0.622000,29,0.999772,326,310
2056,500,Uncorrelated,scaled,126451,42,311,0.622000,70,0.999446,310,311
2057,500,Uncorrelated,scaled,125740,42,312,0.624000,55,0.999563,313,311
2058,500,Uncorrelated,scaled,122685,42,314,0.628000,8,0.999935,482,311
2059,500,Uncorrelated,scaled,124459,42,313,0.626000,20,0.999839,340,310
2060,500,Uncorrelated,scaled,122213,42,312,0.624000,9,0.999926,439,308
2061,500,Uncorrelated,scaled,123809,42,310,0.620000,73,0.999410,316,309
2062,500,Uncorrelated,scaled,121078,42,318,0.636000,44,0.999637,322,317
2063,500,Uncorrelated,scaled,128798,42,315,0.630000,7,0.999946,324,313
2064,500,Uncorrelated,scaled,125673,42,308,0.616000,53,0.999578,315,307
2065,500,Uncorrelated,scaled,127531,42,311,0.622000,113,0.999114,314,308
2066,500,Uncorrelated,scaled,124132,42,313,0.626000,43,0.999654,313,312
2067,500,Uncorrelated,scaled,121322,42,314,0.628000,22,0.999819,404,311
2068,500,Uncorrelated,scaled,130371,42,310,0.620000,1,0.999992,316,308
2069,500,Uncorrelated,scaled,118411,42,312,0.624000,0,1.000000,313,310
2070,500,Uncorrelated,scaled,124154,42,315,0.630000,16,0.999871,397,314
2071,500,Uncorrelated,scaled,126164,42,314,0.628000,6,0.999952,349,312
2072,500,Uncorrelated,scaled,128616,42,320,0.640000,8,0.999938,339,319
2073,500,Uncorrelated,scaled,122258,42,324,0.648000,60,0.999509,325,323
2074,500,Uncorrelated,scaled,122273,42,319,0.638000,36,0.999706,321,317
2075,500,Uncorrelated,scaled,124366,42,313,0.626000,15,0.999879,339,312
2076,500,Uncorrelated,scaled,123134,42,317,0.634000,70,0.999432,336,315
2077,500,Uncorrelated,scaled,127544,42,315,0.630000,38,0.999702,314,315
2078,500,Uncorrelated,scaled,121648,42,309,0.618000,13,0.999893,312,306
2079,500,Uncorrelated,scaled,121406,42,319,0.638000,35,0.999712,324,317
2080,500,Uncorrelated,scaled,122511,42,307,0.614000,6,0.999951,322,306
2081,500,Uncorrelated,scaled,127599,42,310,0.620000,4,0.999969,467,307
2082,500,Uncorrelated,scaled,124071,42,310,0.620000,57,0.999541,317,308
2083,500,Uncorrelated,scaled,128117,42,311,0.622000,36,0.999719,339,310
2084,500,Uncorrelated,scaled,120192,42,317,0.634000,104,0.999135,358,315
2085,500,Uncorrelated,scaled,128253,42,310,0.620000,27,0.999789,445,308
2086,500,Uncorrelated,scaled,124023,42,321,0.642000,75,0.999395,469,319
2087,500,Uncorrelated,scaled,124094,42,315,0.630000,33,0.999734,320,314
2088,500,Uncorrelated,scaled,125711,42,318,0.636000,57,0.999547,317,318
2089,500,Uncorrelated,scaled,133711,42,307,0.614000,18,0.999865,307,306
2090,500,Uncorrelated,scaled,120056,42,314,0.628000,31,0.999742,430,312
2091,500,Uncorrelated,scaled,125242,42,311,0.622000,79,0.999369,313,310
2092,500,Uncorrelated,scaled,124522,42,307,0.614000,18,0.999855,367,305
2093,500,Uncorrelated,scaled,121131,42,311,0.622000,57,0.999529,486,308
2094,500,Uncorrelated,scaled,123557,42,314,0.628000,36,0.999709,330,313
2095,500,Uncorrelated,scaled,129387,42,309,0.618000,31,0.999760,356,307
2096,500,Uncorrelated,scaled,122267,42,317,0.634000,52,0.999575,316,317
2097,500,Uncorrelated,scaled,121590,42,317,0.634000,15,0.999877,334,316
2098,500,Uncorrelated,scaled,127221,42,311,0.622000,23,0.999819,330,310
2099,500,Uncorrelated,scaled,129654,42,310,0.620000,11,0.999915,329,308
2100,500,WeaklyCorrelated,scaled,122771,42,260,0.520000,6,0.999951,490,257
2101,500,WeaklyCorrelated,scaled,125168,42,240,0.480000,2,0.999984,458,238
2102,500,WeaklyCorrelated,scaled,125706,42,247,0.494000,14,0.999889,489,243
2103,500,WeaklyCorrelated,scaled,123905,42,254,0.508000,11,0.999911,491,252
2104,500,WeaklyCorrelated,scaled,125972,42,269,0.538000,21,0.999833,491,265
2105,500,WeaklyCorrelated,scaled,121554,42,252,0.504000,0,1.000000,488,246
2106,500,WeaklyCorrelated,scaled,122154,42,254,0.508000,6,0.999951,489,251
2107,500,WeaklyCorrelated,scaled,125258,42,247,0.494000,2,0.999984,294,245
2108,500,WeaklyCorrelated,scaled,133431,42,255,0.510000,3,0.999978,432,253
2109,500,WeaklyCorrelated,scaled,122044,42,262,0.524000,3,0.999975,489,258
2110,500,WeaklyCorrelated,scaled,127145,42,246,0.492000,3,0.999976,269,244
2111,500,WeaklyCorrelated,scaled,124784,42,253,0.506000,0,1.000000,486,249
2112,500,WeaklyCorrelated,scaled,123456,42,248,0.496000,7,0.999943,481,244
2113,500,WeaklyCorrelated,scaled,130842,42,250,0.500000,4,0.999969,375,248
2114,500,WeaklyCorrelated,scaled,125977,42,251,0.502000,6,0.999952,482,248
2115,500,WeaklyCorrelated,scaled,125544,42,249,0.498000,3,0.999976,482,244
2116,500,WeaklyCorrelated,scaled,124381,42,253,0.506000,2,0.999984,253,252
2117,500,WeaklyCorrelated,scaled,125475,42,254,0.508000,4,0.999968,471,251
2118,500,WeaklyCorrelated,scaled,125833,42,256,0.512000,4,0.999968,487,249
2119,500,WeaklyCorrelated,scaled,124259,42,251,0.502000,2,0.999984,466,249
2120,500,WeaklyCorrelated,scaled,118234,42,259,0.518000,5,0.999958,405,255
2121,500,WeaklyCorrelated,scaled,127994,42,250,0.500000,9,0.999930,483,244
2122,500,WeaklyCorrelated,scaled,126015,42,256,0.512000,8,0.999937,478,253
2123,500,WeaklyCorrelated,scaled,122523,42,247,0.494000,3,0.999976,480,244
2124,500,WeaklyCorrelated,scaled,124326,42,257,0.514000,4,0.999968,466,253
2125,500,WeaklyCorrelated,scaled,121156,42,255,0.510000,5,0.999959,485,253
2126,500,WeaklyCorrelated,scaled,128518,42,237,0.474000,1,0.999992,298,236
2127,500,WeaklyCorrelated,scaled,131533,42,245,0.490000,2,0.999985,487,240
2128,500,WeaklyCorrelated,scaled,123278,42,256,0.512000,2,0.999984,476,252
2129,500,WeaklyCorrelated,scaled,123156,42,251,0.502000,3,0.999976,260,249
2130,500,WeaklyCorrelated,scaled,124666,42,248,0.496000,1,0.999992,472,245
2131,500,WeaklyCorrelated,scaled,126230,42,253,0.506000,4,0.999968,486,249
2132,500,WeaklyCorrelated,scaled,120721,42,253,0.506000,8,0.999934,293,250
2133,500,WeaklyCorrelated,scaled,125885,42,249,0.498000,4,0.999968,481,247
2134,500,WeaklyCorrelated,scaled,125431,42,258,0.516000,6,0.999952,491,249
2135,500,WeaklyCorrelated,scaled,127163,42,256,0.512000,11,0.999913,491,251
2136,500,WeaklyCorrelated,scaled,125480,42,261,0.522000,0,1.000000,489,257
2137,500,WeaklyCorrelated,scaled,126573,42,263,0.526000,7,0.999945,488,257
2138,500,WeaklyCorrelated,scaled,122137,42,274,0.548000,18,0.999853,490,271
2139,500,WeaklyCorrelated,scaled,129417,42,254,0.508000,1,0.999992,488,250
2140,500,WeaklyCorrelated,scaled,130249,42,253,0.506000,3,0.999977,450,251
2141,500,WeaklyCorrelated,scaled,119245,42,258,0.516000,3,0.999975,490,256
2142,500,WeaklyCorrelated,scaled,129272,42,254,0.508000,3,0.999977,496,250
2143,500,WeaklyCorrelated,scaled,126912,42,260,0.520000,11,0.999913,260,259
2144,500,WeaklyCorrelated,scaled,122023,42,245,0.490000,1,0.999992,476,244
2145,500,WeaklyCorrelated,scaled,121507,42,261,0.522000,0,1.000000,485,260
2146,500,WeaklyCorrelated,scaled,123299,42,248,0.496000,23,0.999813,479,242
2147,500,WeaklyCorrelated,scaled,124914,42,251,0.502000,4,0.999968,483,248
2148,500,WeaklyCorrelated,scaled,123857,42,247,0.494000,16,0.999871,488,244
2149,500,WeaklyCorrelated,scaled,126338,42,266,0.532000,16,0.999873,488,261
2150,500,WeaklyCorrelated,scaled,129722,42,257,0.514000,9,0.999931,489,251
2151,500,WeaklyCorrelated,scaled,123159,42,242,0.484000,2,0.999984,256,240
2152,500,WeaklyCorrelated,scaled,129460,42,255,0.510000,1,0.999992,403,253
2153,500,WeaklyCorrelated,scaled,123207,42,255,0.510000,11,0.999911,302,254
2154,500,WeaklyCorrelated,scaled,124939,42,259,0.518000,4,0.999968,491,255
2155,500,WeaklyCorrelated,scaled,121074,42,253,0.506000,12,0.999901,482,249
2156,500,WeaklyCorrelated,scaled,126518,42,251,0.502000,0,1.000000,482,246
2157,500,WeaklyCorrelated,scaled,124381,42,262,0.524000,8,0.999936,484,257
2158,500,WeaklyCorrelated,scaled,124156,42,258,0.516000,14,0.999887,483,255
2159,500,WeaklyCorrelated,scaled,122193,42,254,0.508000,3,0.999975,278,252
2160,500,WeaklyCorrelated,scaled,124216,42,253,0.506000,1,0.999992,466,250
2161,500,WeaklyCorrelated,scaled,120462,42,254,0.508000,0,1.000000,343,252
2162,500,WeaklyCorrelated,scaled,121707,42,247,0.494000,3,0.999975,258,245
2163,500,WeaklyCorrelated,scaled,127261,42,253,0.506000,1,0.999992,487,251
2164,500,WeaklyCorrelated,scaled,125840,42,257,0.514000,2,0.999984,467,254
2165,500,WeaklyCorrelated,scaled,127650,42,260,0.520000,2,0.999984,492,254
2166,500,WeaklyCorrelated,scaled,128361,42,251,0.502000,8,0.999938,491,248
2167,500,WeaklyCorrelated,scaled,126745,42,251,0.502000,2,0.999984,484,245
2168,500,WeaklyCorrelated,scaled,125614,42,256,0.512000,3,0.999976,489,250
2169,500,WeaklyCorrelated,scaled,125879,42,249,0.498000,7,0.999944,492,244
2170,500,WeaklyCorrelated,scaled,127009,42,251,0.502000,5,0.999961,489,248
2171,500,WeaklyCorrelated,scaled,127857,42,254,0.508000,2,0.999984,481,249
2172,500,WeaklyCorrelated,scaled,122740,42,254,0.508000,4,0.999967,484,251
2173,500,WeaklyCorrelated,scaled,126116,42,255,0.510000,2,0.999984,483,248
2174,500,WeaklyCorrelated,scaled,124911,42,261,0.522000,5,0.999960,470,259
2175,500,WeaklyCorrelated,scaled,120411,42,250,0.500000,4,0.999967,347,247
2176,500,WeaklyCorrelated,scaled,126467,42,250,0.500000,0,1.000000,482,245
2177,500,WeaklyCorrelated,scaled,123892,42,252,0.504000,13,0.999895,491,250
2178,500,WeaklyCorrelated,scaled,126163,42,246,0.492000,2,0.999984,484,240
2179,500,WeaklyCorrelated,scaled,118651,42,249,0.498000,5,0.999958,484,245
2180,500,WeaklyCorrelated,scaled,128141,42,260,0.520000,2,0.999984,485,257
2181,500,WeaklyCorrelated,scaled,120624,42,245,0.490000,1,0.999992,485,243
2182,500,WeaklyCorrelated,scaled,121463,42,256,0.512000,1,0.999992,483,249
2183,500,WeaklyCorrelated,scaled,125010,42,241,0.482000,1,0.999992,481,239
2184,500,WeaklyCorrelated,scaled,124245,42,249,0.498000,4,0.999968,487,245
2185,500,WeaklyCorrelated,scaled,123672,42,259,0.518000,0,1.000000,454,255
2186,500,WeaklyCorrelated,scaled,125045,42,247,0.494000,0,1.000000,248,246
2187,500,WeaklyCorrelated,scaled,122856,42,251,0.502000,5,0.999959,486,249
2188,500,WeaklyCorrelated,scaled,131679,42,253,0.506000,11,0.999916,263,252
2189,500,WeaklyCorrelated,scaled,127920,42,247,0.494000,2,0.999984,454,245
2190,500,WeaklyCorrelated,scaled,128816,42,251,0.502000,2,0.999984,485,248
2191,500,WeaklyCorrelated,scaled,129071,42,257,0.514000,0,1.000000,479,252
2192,500,WeaklyCorrelated,scaled,124131,42,249,0.498000,1,0.999992,484,244
2193,500,WeaklyCorrelated,scaled,126294,42,242,0.484000,0,1.000000,475,239
2194,500,WeaklyCorrelated,scaled,128145,42,257,0.514000,1,0.999992,487,252
2195,500,WeaklyCorrelated,scaled,126987,42,255,0.510000,0,1.000000,490,252
2196,500,WeaklyCorrelated,scaled,130975,42,244,0.488000,2,0.999985,483,241
2197,500,WeaklyCorrelated,scaled,123518,42,252,0.504000,1,0.999992,484,250
2198,500,WeaklyCorrelated,scaled,125517,42,248,0.496000,3,0.999976,460,245
2199,500,WeaklyCorrelated,scaled,124089,42,253,0.506000,2,0.999984,477,250
2200,500,StronglyCorrelated,scaled,128564,42,321,0.642000,73,0.999432,353,320
2201,500,StronglyCorrelated,scaled,119880,42,330,0.660000,68,0.999433,332,329
2202,500,StronglyCorrelated,scaled,123580,42,322,0.644000,27,0.999782,359,320
