instance_id,n,family,capacity_mode,capacity,seed,capacity_density,cells_allocated,total_evaluations,include_count,exclude_count,tie_count,include_ratio,nonzero_value_states,zero_value_states,fill_rate,optimal_value,mean_cell_value,cell_value_variance,sum_improvement_amount,mean_improvement_amount,updates_per_cell
339,20,InverseCorrelated,scaled,5196,42,259.8000,5197,93547,64278,28837,432,0.687120,5167,30,0.994227,8416,6489.8286,3022022.0705,33727639,524.7151,12.368289
340,20,InverseCorrelated,scaled,4345,42,217.2500,4346,78229,55307,22737,185,0.706988,4310,36,0.991717,9950,7594.1243,4653859.0863,33004064,596.7430,12.725955
341,20,InverseCorrelated,scaled,5591,42,279.5500,5592,100657,66334,34323,0,0.659010,5569,23,0.995887,8048,5966.0492,3136974.7814,33362147,502.9419,11.862303
342,20,InverseCorrelated,scaled,4725,42,236.2500,4726,85069,62521,22548,0,0.734945,4717,9,0.998096,9869,7477.4953,4685735.2411,35338643,565.2284,13.229158
343,20,InverseCorrelated,scaled,4123,42,206.1500,4124,74233,56120,18113,0,0.755998,4102,22,0.994665,10398,7513.0514,6851230.8165,30983824,552.0995,13.608147
344,20,InverseCorrelated,scaled,6372,42,318.6000,6373,114716,69288,45428,0,0.603996,6354,19,0.997019,6743,5164.6824,1948380.0174,32914521,475.0393,10.872117
345,20,InverseCorrelated,scaled,6565,42,328.2500,6566,118190,70996,47194,0,0.600694,6520,46,0.992994,6025,4625.5161,1643647.5239,30371139,427.7866,10.812671
346,20,InverseCorrelated,scaled,5289,42,264.4500,5290,95221,64365,30856,0,0.675954,5276,14,0.997353,8186,6352.6367,2970932.9289,33605448,522.1075,12.167297
347,20,InverseCorrelated,scaled,5536,42,276.8000,5537,99668,67396,32272,0,0.676205,5523,14,0.997472,7949,5702.5503,3640240.5635,31575021,468.4999,12.171934
348,20,InverseCorrelated,scaled,5204,42,260.2000,5205,93691,63811,29880,0,0.681079,5178,27,0.994813,9042,6893.4369,3685636.3275,35880339,562.2908,12.259558
349,20,InverseCorrelated,scaled,4956,42,247.8000,4957,89227,61832,27395,0,0.692974,4864,93,0.981239,9400,6859.0038,5248527.2473,34000082,549.8784,12.473674
350,20,InverseCorrelated,scaled,5811,42,290.5500,5812,104618,74012,30606,0,0.707450,5810,2,0.999656,7706,5897.8255,2983056.6227,34278162,463.1433,12.734343
351,20,InverseCorrelated,scaled,5206,42,260.3000,5207,93728,60892,32836,0,0.649667,5088,119,0.977146,8219,5905.4968,4345864.5258,30749922,504.9912,11.694258
352,20,InverseCorrelated,scaled,4437,42,221.8500,4438,79886,54667,25219,0,0.684313,4396,42,0.990536,9092,6165.7846,5399322.9622,27363752,500.5534,12.317936
353,20,InverseCorrelated,scaled,4686,42,234.3000,4687,84367,64102,20265,0,0.759799,4569,118,0.974824,9433,5837.2637,6761125.5669,27359255,426.8081,13.676552
354,20,InverseCorrelated,scaled,4739,42,236.9500,4740,85322,60097,25225,0,0.704355,4722,18,0.996203,9740,6966.1918,5396607.8086,33019749,549.4409,12.678692
355,20,InverseCorrelated,scaled,5077,42,253.8500,5078,91406,65387,26019,0,0.715347,4943,135,0.973415,8004,5389.6083,4025157.5372,27368431,418.5607,12.876526
356,20,InverseCorrelated,scaled,5432,42,271.6000,5433,97795,67428,30367,0,0.689483,5411,22,0.995951,8218,6039.7123,3205695.2029,32813757,486.6488,12.410823
357,20,InverseCorrelated,scaled,5365,42,268.2500,5366,96590,63856,32734,0,0.661104,5332,34,0.993664,8666,6311.5762,3091385.6355,33867918,530.3796,11.900112
358,20,InverseCorrelated,scaled,4386,42,219.3000,4387,78968,60334,18634,0,0.764031,4365,22,0.994985,10162,7698.6061,5013983.1086,33773785,559.7803,13.752906
359,20,InverseCorrelated,scaled,5882,42,294.1000,5883,105896,65626,40270,0,0.619721,5828,55,0.990651,7376,4876.4843,4026151.7718,28688357,437.1493,11.155193
360,20,InverseCorrelated,scaled,5939,42,296.9500,5940,106921,67409,39512,0,0.630456,5836,104,0.982492,7284,5149.4714,3644143.5913,30587860,453.7652,11.348316
361,20,InverseCorrelated,scaled,5435,42,271.7500,5436,97849,71046,26803,0,0.726078,5394,42,0.992274,7943,5989.7206,3170357.3688,32560121,458.2963,13.069536
362,20,InverseCorrelated,scaled,5006,42,250.3000,5007,90128,60249,29879,0,0.668483,4867,140,0.972039,8496,5889.5902,5256056.0789,29489178,489.4551,12.032954
363,20,InverseCorrelated,scaled,3535,42,176.7500,3536,63650,47336,16314,0,0.743692,3524,12,0.996606,10797,7298.1273,7931995.7168,25806178,545.1702,13.386878
364,20,InverseCorrelated,scaled,3922,42,196.1000,3923,70615,49916,20699,0,0.706875,3904,19,0.995157,10682,8609.4525,4669784.0642,33774882,676.6344,12.723936
365,20,InverseCorrelated,scaled,5422,42,271.1000,5423,97616,70622,26994,0,0.723467,5399,24,0.995574,8643,6519.1566,3145075.8879,35353386,500.6002,13.022681
366,20,InverseCorrelated,scaled,5493,42,274.6500,5494,98894,59866,39028,0,0.605355,5436,58,0.989443,7547,4910.2093,3797021.3581,26976690,450.6179,10.896614
367,20,InverseCorrelated,scaled,4303,42,215.1500,4304,77474,56147,21327,0,0.724721,4244,60,0.986059,10018,6991.4105,6713356.0296,30091031,535.9330,13.045307
368,20,InverseCorrelated,scaled,4165,42,208.2500,4166,74989,54291,20698,0,0.723986,4151,15,0.996399,10172,7688.4395,4933554.7317,32030039,589.9696,13.031925
369,20,InverseCorrelated,scaled,5247,42,262.3500,5248,94465,69883,24582,0,0.739777,5243,5,0.999047,9078,7458.3302,2863202.6141,39141317,560.0978,13.316120
370,20,InverseCorrelated,scaled,4594,42,229.7000,4595,82712,59206,23506,0,0.715809,4463,132,0.971273,9704,6320.7534,7233156.7564,29043862,490.5561,12.884875
371,20,InverseCorrelated,scaled,4902,42,245.1000,4903,88255,59886,28369,0,0.678556,4856,47,0.990414,9283,6824.7936,4937868.3094,33461963,558.7610,12.214155
372,20,InverseCorrelated,scaled,5468,42,273.4000,5469,98444,68141,30303,0,0.692180,5463,6,0.998903,8072,6167.9901,3251709.1047,33732738,495.0432,12.459499
373,20,InverseCorrelated,scaled,5098,42,254.9000,5099,91783,64714,27069,0,0.705076,5024,75,0.985291,8137,5797.2954,3649988.9263,29560409,456.7854,12.691508
374,20,InverseCorrelated,scaled,4080,42,204.0000,4081,73459,50569,22264,626,0.688398,4078,3,0.999265,10229,7215.5719,5512543.4872,29446749,582.3083,12.391326
375,20,InverseCorrelated,scaled,4861,42,243.0500,4862,87517,55493,32024,0,0.634083,4818,44,0.990950,9322,6347.9200,4116693.1649,30863587,556.1708,11.413616
376,20,InverseCorrelated,scaled,5535,42,276.7500,5536,99649,65636,32916,1097,0.658672,5487,49,0.991149,7584,5180.5296,2899749.9066,28679412,436.9464,11.856214
377,20,InverseCorrelated,scaled,4951,42,247.5500,4952,89137,60348,28789,0,0.677025,4940,12,0.997577,9211,6871.6741,3828738.9362,34028530,563.8717,12.186591
378,20,InverseCorrelated,scaled,5240,42,262.0000,5241,94339,64821,29518,0,0.687107,5134,107,0.979584,8222,5487.3814,4816683.4773,28759366,443.6736,12.368060
379,20,InverseCorrelated,scaled,4075,42,203.7500,4076,73369,58284,15085,0,0.794395,4064,12,0.997056,11051,9202.9480,3657621.2353,37511216,643.5937,14.299313
380,20,InverseCorrelated,scaled,5727,42,286.3500,5728,103106,67978,35128,0,0.659302,5639,89,0.984462,7521,5639.4335,3043557.1827,32302675,475.1931,11.867668
381,20,InverseCorrelated,scaled,4362,42,218.1000,4363,78535,51177,26860,498,0.651646,4317,46,0.989457,9743,6604.3298,5024551.8800,28814691,563.0399,11.729773
382,20,InverseCorrelated,scaled,4199,42,209.9500,4200,75601,49044,26557,0,0.648722,4177,23,0.994524,9255,6796.9838,4818222.1055,28547332,582.0759,11.677143
383,20,InverseCorrelated,scaled,5459,42,272.9500,5460,98281,70839,27442,0,0.720780,5452,8,0.998535,8565,7379.1879,1466976.7511,40290366,568.7597,12.974176
384,20,InverseCorrelated,scaled,4596,42,229.8000,4597,82747,58200,24547,0,0.703349,4537,60,0.986948,9895,6963.9176,6084541.5775,32013129,550.0538,12.660431
385,20,InverseCorrelated,scaled,5591,42,279.5500,5592,100658,62504,38154,0,0.620954,5572,20,0.996423,7815,5951.6354,3081465.5954,33281545,532.4706,11.177396
386,20,InverseCorrelated,scaled,4110,42,205.5000,4111,74000,50036,23964,0,0.676162,4071,40,0.990270,10482,8130.0275,5608495.0980,33422543,667.9699,12.171248
387,20,InverseCorrelated,scaled,5556,42,277.8000,5557,100028,68230,31798,0,0.682109,5550,7,0.998740,7748,5869.2266,3092913.3248,32615292,478.0198,12.278208
388,20,InverseCorrelated,scaled,3163,42,158.1500,3164,56954,40304,16594,56,0.707659,3157,7,0.997788,12312,9279.5661,7247901.5655,29360547,728.4772,12.738306
389,20,InverseCorrelated,scaled,5043,42,252.1500,5044,90793,66043,24750,0,0.727402,4992,52,0.989691,8588,6477.4857,4150579.4615,32672438,494.7146,13.093378
390,20,InverseCorrelated,scaled,6391,42,319.5500,6392,115057,74688,40369,0,0.649139,6388,4,0.999374,6748,5461.4033,1080451.9719,34909290,467.4016,11.684606
391,20,InverseCorrelated,scaled,5957,42,297.8500,5958,107245,78467,28778,0,0.731661,5908,50,0.991608,6638,4812.8904,2322157.1825,28675201,365.4428,13.170023
392,20,InverseCorrelated,scaled,5030,42,251.5000,5031,90559,58481,32078,0,0.645778,4898,133,0.973564,8469,6054.4991,4827013.1031,30460185,520.8561,11.624130
393,20,InverseCorrelated,scaled,4026,42,201.3000,4027,72487,52002,20125,360,0.717398,3962,65,0.983859,11149,7648.1045,8620078.4293,30798917,592.2641,12.913335
394,20,InverseCorrelated,scaled,5266,42,263.3000,5267,94808,72617,22191,0,0.765937,5211,56,0.989368,8246,6011.8073,3592158.0660,31664189,436.0438,13.787165
395,20,InverseCorrelated,scaled,4964,42,248.2000,4965,89372,64034,25338,0,0.716488,4950,15,0.996979,8646,6368.8393,3238020.9953,31621287,493.8203,12.897080
396,20,InverseCorrelated,scaled,6042,42,302.1000,6043,108775,74388,34387,0,0.683870,6038,5,0.999173,7320,5433.9032,2976247.6257,32837077,441.4298,12.309780
397,20,InverseCorrelated,scaled,5429,42,271.4500,5430,97742,64862,32880,0,0.663604,5340,90,0.983425,8655,5712.2225,5925474.5704,31017368,478.2055,11.945120
398,20,InverseCorrelated,scaled,6122,42,306.1000,6123,110215,69122,41093,0,0.627156,6092,31,0.994937,7161,5154.6770,3032352.0746,31562087,456.6142,11.288911
399,20,InverseCorrelated,scaled,4632,42,231.6000,4633,83395,64867,18528,0,0.777828,4604,29,0.993741,9664,7344.9538,4662808.3143,34029171,524.5991,14.001079
400,20,AlmostEqualRatios,scaled,5242,42,262.1000,5243,94375,48978,44936,461,0.518972,5115,128,0.975586,5422,2724.1488,2482364.6767,14282712,291.6148,9.341598
401,20,AlmostEqualRatios,scaled,5097,42,254.8500,5098,91766,48457,42642,667,0.528050,5079,19,0.996273,5327,2682.5290,2381762.2154,13675533,282.2200,9.505100
402,20,AlmostEqualRatios,scaled,6855,42,342.7500,6856,123410,62339,60919,152,0.505137,6839,17,0.997520,7013,3546.6733,4187393.2421,24315992,390.0607,9.092620
403,20,AlmostEqualRatios,scaled,5917,42,295.8500,5918,106525,64340,40375,1810,0.603990,5831,87,0.985299,6172,3116.9777,3205134.7555,18446274,286.6999,10.871916
404,20,AlmostEqualRatios,scaled,5505,42,275.2500,5506,99109,59188,39348,573,0.597201,5447,59,0.989284,5834,2925.1008,2865437.8999,16105605,272.1093,10.749728
405,20,AlmostEqualRatios,scaled,5401,42,270.0500,5402,97238,55842,40003,1393,0.574282,5385,17,0.996853,5690,2860.2397,2725392.3437,15451015,276.6916,10.337282
406,20,AlmostEqualRatios,scaled,3429,42,171.4500,3430,61741,35089,26190,462,0.568326,3398,32,0.990671,3570,1812.3953,1079830.3236,6216516,177.1642,10.230029
407,20,AlmostEqualRatios,scaled,5047,42,252.3500,5048,90866,54545,35869,452,0.600280,5005,43,0.991482,5228,2636.6101,2301128.8421,13309608,244.0115,10.805269
408,20,AlmostEqualRatios,scaled,5219,42,260.9500,5220,93962,54907,38762,293,0.584353,5170,50,0.990421,5530,2781.6609,2588160.9253,14520270,264.4521,10.518582
409,20,AlmostEqualRatios,scaled,4456,42,222.8000,4457,80227,40218,39540,469,0.501303,4385,72,0.983846,4555,2319.4615,1759970.7821,10337840,257.0451,9.023558
410,20,AlmostEqualRatios,scaled,5418,42,270.9000,5419,97543,73095,24112,336,0.749362,5405,14,0.997416,5728,2883.4145,2783032.3719,15625223,213.7660,13.488651
411,20,AlmostEqualRatios,scaled,5334,42,266.7000,5335,96031,49780,46007,244,0.518374,5294,41,0.992315,5465,2786.8888,2519974.2341,14868052,298.6752,9.330834
412,20,AlmostEqualRatios,scaled,5542,42,277.1000,5543,99775,61570,37438,767,0.617088,5464,79,0.985748,5559,2812.5654,2604322.4669,15590050,253.2085,11.107703
413,20,AlmostEqualRatios,scaled,3876,42,193.8000,3877,69787,41251,27814,722,0.591099,3867,10,0.997421,4130,2084.0157,1443471.9489,8079729,195.8675,10.639928
414,20,AlmostEqualRatios,scaled,4341,42,217.0500,4342,78157,49375,28443,339,0.631741,4339,3,0.999309,4612,2325.4150,1799541.9208,10096952,204.4952,11.371488
415,20,AlmostEqualRatios,scaled,3020,42,151.0000,3021,54379,32748,21369,262,0.602218,2999,22,0.992718,3102,1567.4009,807280.1647,4735118,144.5926,10.840119
416,20,AlmostEqualRatios,scaled,4625,42,231.2500,4626,83269,47678,33710,1881,0.572578,4618,8,0.998271,4884,2454.8433,2009585.6881,11356105,238.1833,10.306528
417,20,AlmostEqualRatios,scaled,5495,42,274.7500,5496,98929,61527,36284,1118,0.621931,5467,29,0.994723,5778,2901.1627,2808288.6977,15944790,259.1511,11.194869
418,20,AlmostEqualRatios,scaled,3938,42,196.9000,3939,70904,48302,21917,685,0.681231,3930,9,0.997715,4224,2126.5212,1499708.5974,8376367,173.4166,12.262503
419,20,AlmostEqualRatios,scaled,3493,42,174.6500,3494,62893,40471,21616,806,0.643490,3489,5,0.998569,3678,1853.5435,1150613.9980,6476281,160.0228,11.582999
420,20,AlmostEqualRatios,scaled,5704,42,285.2000,5705,102692,61143,41170,379,0.595402,5589,116,0.979667,6053,3046.2258,3115383.0063,17378718,284.2307,10.717441
421,20,AlmostEqualRatios,scaled,4253,42,212.6500,4254,76573,47486,28481,606,0.620140,4251,3,0.999295,4371,2219.6229,1613902.3078,9442276,198.8434,11.162670
422,20,AlmostEqualRatios,scaled,4962,42,248.1000,4963,89336,56403,32381,552,0.631358,4956,7,0.998590,5233,2629.1993,2319044.2716,13048716,231.3479,11.364699
423,20,AlmostEqualRatios,scaled,4048,42,202.4000,4049,72884,43487,28925,472,0.596660,4013,36,0.991109,4164,2099.9126,1457493.0336,8502546,195.5193,10.740183
424,20,AlmostEqualRatios,scaled,5362,42,268.1000,5363,96536,61522,34564,450,0.637296,5351,12,0.997762,5649,2859.4885,2724351.1565,15335437,249.2675,11.471564
425,20,AlmostEqualRatios,scaled,4948,42,247.4000,4949,89083,53601,34981,501,0.601697,4897,52,0.989493,5137,2593.5383,2227729.0814,12835421,239.4623,10.830673
426,20,AlmostEqualRatios,scaled,5329,42,266.4500,5330,95942,61463,33867,612,0.640627,5096,234,0.956098,5423,2754.2964,2505522.7508,14680400,238.8494,11.531520
427,20,AlmostEqualRatios,scaled,5445,42,272.2500,5446,98030,51541,46282,207,0.525768,5408,38,0.993022,5563,2823.5988,2624712.4745,15377319,298.3512,9.464010
428,20,AlmostEqualRatios,scaled,4965,42,248.2500,4966,89390,60296,28613,481,0.674527,4959,7,0.998590,5124,2595.4243,2196414.3035,12888877,213.7601,12.141764
429,20,AlmostEqualRatios,scaled,5073,42,253.6500,5074,91334,64024,26198,1112,0.700988,4931,143,0.971817,5255,2664.3885,2349218.3810,13519107,211.1569,12.618053
430,20,AlmostEqualRatios,scaled,5430,42,271.5000,5431,97759,59155,38182,422,0.605111,5421,10,0.998159,5716,2891.1344,2770438.8160,15701751,265.4340,10.892101
431,20,AlmostEqualRatios,scaled,4614,42,230.7000,4615,83071,50083,32058,930,0.602894,4575,40,0.991333,4831,2431.9560,1944992.4451,11223477,224.0975,10.852221
432,20,AlmostEqualRatios,scaled,5460,42,273.0000,5461,98299,62318,35329,652,0.633964,5457,4,0.999268,5686,2854.4776,2731779.8719,15588302,250.1412,11.411463
433,20,AlmostEqualRatios,scaled,5861,42,293.0500,5862,105517,63180,42000,337,0.598766,5798,64,0.989082,6248,3155.9348,3326564.6000,18500090,292.8156,10.777892
434,20,AlmostEqualRatios,scaled,4224,42,211.2000,4225,76051,51711,23863,477,0.679952,4215,10,0.997633,4439,2256.1299,1664939.8527,9532149,184.3350,12.239290
435,20,AlmostEqualRatios,scaled,6113,42,305.6500,6114,110053,64940,44834,279,0.590079,6074,40,0.993458,6389,3221.6542,3447452.0417,19697194,303.3137,10.621524
436,20,AlmostEqualRatios,scaled,4047,42,202.3500,4048,72865,40365,32041,459,0.553970,3972,76,0.981225,4238,2140.1729,1535990.5778,8663420,214.6270,9.971591
437,20,AlmostEqualRatios,scaled,4677,42,233.8500,4678,84205,56944,26749,512,0.676254,4651,27,0.994228,5003,2516.5885,2120290.9185,11772601,206.7400,12.172723
438,20,AlmostEqualRatios,scaled,4214,42,210.7000,4215,75871,41450,33807,614,0.546322,4207,8,0.998102,4372,2213.3208,1610890.4651,9329147,225.0699,9.833926
439,20,AlmostEqualRatios,scaled,5092,42,254.6000,5093,91675,60520,30151,1004,0.660158,5039,54,0.989397,5139,2631.0108,2247057.3506,13399738,221.4101,11.882977
440,20,AlmostEqualRatios,scaled,6392,42,319.6000,6393,115076,67796,46880,400,0.589141,6353,40,0.993743,6762,3393.9739,3867137.6810,21697675,320.0436,10.604724
441,20,AlmostEqualRatios,scaled,4786,42,239.3000,4787,86168,46655,39129,384,0.541442,4756,31,0.993524,5035,2550.1632,2131136.1679,12207631,261.6575,9.746188
442,20,AlmostEqualRatios,scaled,6261,42,313.0500,6262,112717,63038,49494,185,0.559259,6108,154,0.975407,6652,3323.9305,3752828.8507,20814453,330.1890,10.066752
443,20,AlmostEqualRatios,scaled,4567,42,228.3500,4568,82226,45407,35903,916,0.552222,4557,11,0.997592,4732,2392.2058,1864831.5951,10927596,240.6588,9.940236
444,20,AlmostEqualRatios,scaled,4517,42,225.8500,4518,81326,51061,30026,239,0.627856,4517,1,0.999779,4666,2352.8803,1833860.6039,10630313,208.1885,11.301682
445,20,AlmostEqualRatios,scaled,5416,42,270.8000,5417,97507,53015,44204,288,0.543705,5362,55,0.989847,5664,2853.2309,2717001.6928,15455952,291.5392,9.786782
446,20,AlmostEqualRatios,scaled,5483,42,274.1500,5484,98713,47374,50948,391,0.479917,5418,66,0.987965,5717,2876.4077,2734626.5993,15774220,332.9721,8.638585
447,20,AlmostEqualRatios,scaled,5141,42,257.0500,5142,92558,54812,37332,414,0.592191,5066,76,0.985220,5339,2711.0519,2421285.4393,13940229,254.3280,10.659665
448,20,AlmostEqualRatios,scaled,3984,42,199.2000,3985,71731,44834,26582,315,0.625030,3982,3,0.999247,4195,2137.0018,1504787.1716,8515952,189.9441,11.250690
449,20,AlmostEqualRatios,scaled,4884,42,244.2000,4885,87931,56396,30361,1174,0.641367,4855,30,0.993859,5194,2618.6373,2272399.2166,12792043,226.8254,11.544729
450,20,AlmostEqualRatios,scaled,5476,42,273.8000,5477,98588,55197,41912,1479,0.559875,5430,47,0.991419,5576,2836.0453,2647387.2636,15533020,281.4106,10.077962
451,20,AlmostEqualRatios,scaled,4271,42,213.5500,4272,76897,52184,24210,503,0.678622,4268,4,0.999064,4355,2216.5789,1604500.9713,9469225,181.4584,12.215356
452,20,AlmostEqualRatios,scaled,4496,42,224.8000,4497,80947,47225,33255,467,0.583406,4474,23,0.994885,4823,2440.6720,1977529.7895,10975702,232.4130,10.501445
453,20,AlmostEqualRatios,scaled,5330,42,266.5000,5331,95959,57468,38092,399,0.598881,5218,113,0.978803,5652,2835.6594,2694484.4883,15116900,263.0490,10.779966
454,20,AlmostEqualRatios,scaled,5469,42,273.4500,5470,98461,56219,42009,233,0.570977,5280,190,0.965265,5438,2741.6872,2481209.1916,14997029,266.7609,10.277697
455,20,AlmostEqualRatios,scaled,3843,42,192.1500,3844,69193,38563,30107,523,0.557325,3816,28,0.992716,3997,2021.3894,1347234.4308,7770221,201.4942,10.031998
456,20,AlmostEqualRatios,scaled,5886,42,294.3000,5887,105967,68213,37393,361,0.643719,5820,67,0.988619,6120,3091.6237,3176084.8948,18200389,266.8170,11.587056
457,20,AlmostEqualRatios,scaled,5001,42,250.0500,5002,90038,53759,35668,611,0.597070,4914,88,0.982407,5280,2654.8505,2350713.1600,13279562,247.0203,10.747501
458,20,AlmostEqualRatios,scaled,5237,42,261.8500,5238,94286,49120,44843,323,0.520968,5121,117,0.977663,5405,2743.7564,2485127.8505,14371796,292.5854,9.377625
459,20,AlmostEqualRatios,scaled,3627,42,181.3500,3628,65306,37893,26869,544,0.580238,3613,15,0.995865,3835,1921.0739,1228291.0629,6969656,183.9299,10.444598
460,20,AlmostEqualRatios,scaled,5258,42,262.9000,5259,94664,50692,43527,445,0.535494,5258,1,0.999810,5546,2789.3822,2603394.1608,14669361,289.3822,9.639095
461,20,AlmostEqualRatios,scaled,5018,42,250.9000,5019,90344,48288,41226,830,0.534490,4941,78,0.984459,5346,2698.5270,2406556.4103,13543907,280.4818,9.621040
462,20,AlmostEqualRatios,scaled,5001,42,250.0500,5002,90037,48577,40661,799,0.539523,5000,2,0.999600,5279,2657.8219,2338727.8285,13294425,273.6774,9.711515
463,20,AlmostEqualRatios,scaled,4391,42,219.5500,4392,79057,50541,28105,411,0.639298,4341,51,0.988388,4488,2283.8766,1675087.6656,10030786,198.4683,11.507514
464,20,AlmostEqualRatios,scaled,5690,42,284.5000,5691,102440,56178,46185,77,0.548399,5633,58,0.989808,5873,2976.4307,2941705.5799,16938867,301.5214,9.871376
